170,,,'de','2046056236','25-10-2021 19:47:29','25-10-2021 19:47:29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,1,'de','98740182','25-10-2021 20:07:26','25-10-2021 20:08:48','A4','A2','A3','A4','A4','A4','A5','A3','A4',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,'de','652396382','25-10-2021 20:08:27','25-10-2021 20:08:27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,'de','439867271','25-10-2021 20:17:08','25-10-2021 20:17:08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,'25-10-2021 20:29:17',5,'de','832265410','25-10-2021 20:24:20','25-10-2021 20:29:17','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A3','A5','A5','A3','A4','A5','A5','A2','A4','A5','A5','A5','A4','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5',0,0,1,0,0,0,0,1,'Planerin in der beruflichen Grund- und Weiterbildung (Raum, Personal, Kurse, Kundenmanagement)','A6',,'A10',,'A1','A34',1,
175,'25-10-2021 20:28:21',5,'en','1909699821','25-10-2021 20:25:03','25-10-2021 20:28:21','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5',0,0,0,0,1,0,0,2,,,,'A18',,'A2','A25',1,
176,'25-10-2021 20:33:07',5,'de','773501598','25-10-2021 20:25:12','25-10-2021 20:33:07','A5','A4','A5','A4','A5','A4','A5','A2','A2','A5','A4','A4','A4','A4','A5','A4','A4','A4','A4','A4','A5','A4','A5','A5','A4','A4','A5','A5','A5','A4','A4','A5','A5','A5','A4','A5','A4','A4','A5','A5','A5','A5',1,1,1,0,0,0,0,1,'Leiter IT-Operations bei einem IT-Hilfswerk','A3',,'A6',,'A4','A24',2,
177,'25-10-2021 20:29:36',5,'de','400990590','25-10-2021 20:25:42','25-10-2021 20:29:36','A5','A5','A5','A5','A5','A5','A5','A5','A5','A4','A3','A3','A3','A3','A3','A5','A4','A3','A5','A5','A5','A3','A5','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4',0,0,1,0,0,0,0,1,'Bibliothekarin','A7',,'A10',,'A4','A26',1,
178,,2,'de','822140320','25-10-2021 20:34:32','25-10-2021 20:37:09','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,'25-10-2021 20:50:15',5,'de','694322589','25-10-2021 20:42:15','25-10-2021 20:50:15','A4','A3','A4','A3','A4','A3','A5','A5','A5','A2','A2','A3','A2','A3','A3','A2','A4','A4','A3','A4','A4','A2','A3','A4','A4','A2','A3','A4','A4','A2','A3','A4','A4','A2','A3','A4','A4','A2','A3','A4','A4','A2',1,1,1,0,0,0,0,1,'Mitarbeiter Administration in der Elektrobau-Branche.','A6',,'A12',,'A3','A25',2,'Viel Erfolg bei der "Auswertung der Daten" ;)'
181,,1,'de','1411055185','25-10-2021 20:46:19','25-10-2021 20:48:23','A4','A3','A3','A4','A4','A5','A5','A2','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,'25-10-2021 20:50:21',5,'de','2012515386','25-10-2021 20:47:43','25-10-2021 20:50:21','A5','A3','A3','A3','A3','A3','A3','A4','A3','A4','A4','A4','A4','A4','A3','A4','A4','A3','A3','A3','A3','A3','A4','A3','A3','A4','A4','A3','A3','A2','A3','A3','A6','A2','A4','A3','A3','A2','A3','A3','A3','A3',0,0,1,0,0,0,0,1,'Zugbegleiter','A5',,'A7',,'A1','A23',2,
183,,,'de','870381672','25-10-2021 20:56:44','25-10-2021 20:56:44',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,1,'de','1902545297','25-10-2021 21:22:00','25-10-2021 21:23:12','A5','A3','A2','A4','A5','A4','A5','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,'25-10-2021 21:44:49',5,'de','1274293928','25-10-2021 21:36:08','25-10-2021 21:44:49','A5','A5','A5','A5','A5','A5','A5','A2','A2','A4','A3','A3','A3','A4','A4','A3','A1','A1','A4','A4','A4','A3','A4','A4','A4','A2','A5','A5','A5','A4','A5','A5','A5','A4','A4','A4','A4','A3','A5','A5','A5','A3',1,1,1,0,0,0,0,1,'Kaufmännischer Angestellter im Bereich E-Commerce','A6',,'A13',,'A3','A28',2,
186,'25-10-2021 21:45:40',5,'de','1303734070','25-10-2021 21:38:53','25-10-2021 21:45:40','A4','A3','A3','A5','A4','A4','A4','A3','A4','A4','A3','A3','A3','A4','A4','A4','A3','A4','A3','A4','A4','A3','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4','A4',0,0,0,0,1,0,0,1,'pr manager','-',,'A16',,'A2','A52',1,'der fragebogen ist nicht anonym, da durch jahrgang studiengang und geschlecht eindeutig zugeordnet werden kann: schlecht! soll ich überhaupt abschicken?'
187,,2,'de','697475214','25-10-2021 21:46:11','25-10-2021 21:48:52','A5','A4','A3','A5','A4','A5','A5','A3','A3','A4','A3','A3','A4','A4','A3','A4','A3','A3','A5','A5','A5','A4',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,'25-10-2021 21:53:07',5,'de','2048055068','25-10-2021 21:49:08','25-10-2021 21:53:07','A5','A5','A5','A5','A5','A5','A5','A5','A5','A3','A3','A3','A3','A3','A3','A3','A3','A3','A5','A5','A5','A3','A5','A5','A5','A3','A5','A5','A5','A3','A5','A5','A5','A5','A5','A5','A5','A3','A5','A5','A5','A3',0,1,0,0,0,0,0,1,,'A3',,'A3',,'A1','A24',2,
189,'25-10-2021 21:58:55',5,'de','1416197520','25-10-2021 21:50:51','25-10-2021 21:58:55','A5','A4','A4','A4','A5','A3','A5','A2','A2','A3','A3','A3','A3','A4','A3','A3','A2','A2','A3','A3','A4','A3','A3','A4','A4','A3','A3','A5','A5','A4','A3','A4','A5','A4','A3','A4','A5','A3','A2','A3','A4','A3',0,0,1,0,0,0,0,1,'Bibliotheksmitarbeiterin','A7',,'A10',,'A4','A32',1,'Erklärungen zu den Fragen teilweise sehr lang'
191,,,'de','2112224220','25-10-2021 21:56:54','25-10-2021 21:56:54',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,'de','1849144982','25-10-2021 22:05:40','25-10-2021 22:05:40',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,'de','1185107018','25-10-2021 22:12:58','25-10-2021 22:12:58',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,'en','1335188536','25-10-2021 22:22:43','25-10-2021 22:22:43',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,2,'de','748411076','25-10-2021 22:40:50','25-10-2021 22:43:23','A5','A5','A5','A5','A5','A5','A5','A4','A4','A4','A4','A4','A4','A4','A4','A5','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,'25-10-2021 23:28:05',5,'de','1537813937','25-10-2021 22:56:24','25-10-2021 23:28:05','A4','A3','A2','A4','A4','A4','A5','A3','A1','A3','A3','A2','A4','A4','A3','A4','A2','A2','A2','A4','A3','A3','A2','A3','A3','A3','A2','A4','A4','A4','A3','A4','A3','A3','A3','A3','A3','A3','A2','A4','A4','A3',1,1,1,0,0,0,0,1,'Customer Consultant Telekommunikationsanbieter','A3',,'A6',,'A2',,2,
197,,,'de','1086053498','26-10-2021 00:14:23','26-10-2021 00:14:23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,'26-10-2021 06:00:20',5,'de','1953074900','26-10-2021 05:53:12','26-10-2021 06:00:20','A4','A3','A4','A4','A4','A3','A5','A3','A3','A1','A2','A2','A2','A3','A2','A2','A2','A2','A3','A5','A5','A2','A3','A5','A5','A2','A3','A5','A5','A3','A4','A5','A5','A3','A4','A5','A5','A2','A4','A5','A5','A3',1,1,1,0,0,0,0,1,'Bankangestellte','A6',,'A11',,'A3','A24',1,
199,'26-10-2021 07:03:22',5,'de','236332871','26-10-2021 06:35:04','26-10-2021 07:03:22','A5','A5','A5','A5','A5','A5','A5','A3','A3','A5','A3','A5','A5','A4','A3','A5','A1','A1','A3','A3','A2','A5','A5','A5','A5','A5','A3','A4','A4','A4','A5','A5','A5','A4','A5','A5','A5','A5','A4','A4','A4','A4',0,0,0,1,0,0,0,1,'Software Ing.','A3',,'A16',,'A1','A28',2,'Die Fragen sind etwas textreich und ich habe das gefühl das schadet der Klarheit.'
200,,,'de','1432391281','26-10-2021 07:04:29','26-10-2021 07:04:29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,'de','2017093836','26-10-2021 07:23:15','26-10-2021 07:23:15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,'26-10-2021 07:49:38',5,'de','1255958261','26-10-2021 07:37:02','26-10-2021 07:49:38','A5','A5','A5','A5','A4','A5','A5','A5','A5','A3','A5','A3','A3','A3','A3','A2','A4','A4','A4','A1','A5','A3','A5','A1','A5','A3','A4','A1','A5','A3','A5','A1','A5','A3','A5','A1','A5','A3','A5','A1','A5','A3',0,1,1,0,0,0,0,1,'Buchhändlerin','-','Detailhandel','A10',,'A4','A43',1,'Zu Datenkompetenz gehört für mich auch Datenschutz und kritisches Hinterfragen der Tools die permanent Daten sammeln, auswerten und verkaufen. Bisher vermisse ich das Thema Datenschutz in meinem Studium und ich finde es bedenklich, dass während des Studiums fröhlich Google-Tools, Facebook und Co verwendet werden und wir oft gezwungen sind unsere persönlich Daten dafür anzugeben. Das ist sehr schade und enttäuschend, weil ich dies insbesondere in diesem Studiengang nicht erwartet habe.'
203,'26-10-2021 08:16:50',5,'de','2072205280','26-10-2021 07:56:13','26-10-2021 08:16:50','A3','A1','A4','A5','A4','A4','A5','A4','A4','A2','A1','A3','A2','A3','A4','A5','A4','A2','A4','A5','A3','A3','A4','A4','A3','A3','A4','A3','A4','A4','A5','A5','A4','A4','A5','A5','A4','A3','A3','A3','A3','A3',0,0,1,0,0,0,0,1,'Zimmermann Praktikant','A4',,'A2',,'A2','A25',2,
204,,,'de','903090395','26-10-2021 07:57:57','26-10-2021 07:57:57',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,2,'de','845017839','26-10-2021 08:03:10','26-10-2021 08:05:49','A5','A3','A5','A5','A4','A5','A5','A3','A4','A3','A1','A4','A5','A5','A3','A3','A2','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,'26-10-2021 08:14:55',5,'de','372305816','26-10-2021 08:05:21','26-10-2021 08:14:55','A5','A5','A4','A5','A5','A4','A5','A5','A5','A4','A4','A4','A4','A5','A4','A4','A4','A4','A5','A5','A5','A4','A4','A5','A5','A5','A4','A5','A5','A4','A5','A5','A5','A5','A3','A4','A5','A4','A5','A5','A5','A5',0,0,1,0,0,0,0,1,'Partnerassistentin in einer Anwaltskanzlei','A6',,'A8',,'A1','A21',1,
207,,,'de','713770192','26-10-2021 08:12:15','26-10-2021 08:12:15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,'26-10-2021 08:35:06',5,'de','315419462','26-10-2021 08:25:27','26-10-2021 08:35:06','A5','A5','A5','A4','A4','A4','A5','A2','A4','A3','A2','A3','A3','A4','A2','A4','A1','A1','A5','A5','A4','A2','A4','A4','A4','A3','A5','A5','A4','A4','A5','A5','A4','A4','A4','A4','A2','A3','A4','A4','A2','A4',0,0,1,0,0,0,0,1,'Praktikantin Videoproduktion & Praktikantin in Werbetechnik, Grafik & KV.','-','Medien',,,'A2','A24',1,
210,,2,'de','816871877','26-10-2021 08:56:14','26-10-2021 08:58:05','A5','A5','A5','A5','A5','A5','A5','A4','A4','A5','A5','A5','A4','A5','A5','A5','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,'de','2065026401','26-10-2021 08:57:27','26-10-2021 08:57:27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,2,'de','510094784','26-10-2021 09:03:50','26-10-2021 09:06:06','A3','A2','A3','A3','A5','A4','A5','A4','A4','A3','A2','A2','A2','A4','A3','A3','A2','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,'de','2135829720','26-10-2021 09:10:39','26-10-2021 09:10:39',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,'de','1683293173','26-10-2021 09:23:37','26-10-2021 09:23:37',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,'26-10-2021 09:30:39',5,'de','1627274734','26-10-2021 09:23:46','26-10-2021 09:30:39','A5','A5','A3','A5','A4','A5','A5','A3','A3','A2','A2','A1','A2','A2','A2','A2','A2','A2','A4','A4','A5','A2','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6',0,0,1,0,0,0,0,1,,'A3',,'A10',,'A1','A33',1,'Zu lange Fragen'
216,,,'de','705550584','26-10-2021 09:31:09','26-10-2021 09:31:09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,'de','499507137','26-10-2021 10:04:36','26-10-2021 10:04:36',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,'de','1106383639','26-10-2021 10:05:52','26-10-2021 10:05:52',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,'26-10-2021 10:14:34',5,'de','1230453378','26-10-2021 10:10:23','26-10-2021 10:14:34','A4','A3','A4','A5','A3','A4','A5','A4','A4','A4','A2','A4','A4','A3','A4','A4','A3','A3','A4','A5','A5','A4','A4','A4','A5','A4','A3','A4','A5','A4','A3','A4','A4','A4','A4','A5','A5','A4','A3','A3','A4','A3',0,0,0,0,1,0,0,1,'Musiklehrer','A7',,'A15',,'A2','A30',1,
220,,,'de','1268878133','26-10-2021 10:29:46','26-10-2021 10:29:46',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,2,'de','253088614','26-10-2021 10:44:09','26-10-2021 10:46:26','A4','A2','A5','A5','A4','A5','A5','A2','A4','A3','A1','A3','A2','A3','A2','A2','A2','A6',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,'26-10-2021 10:51:43',5,'de','1808121691','26-10-2021 10:44:42','26-10-2021 10:51:43','A4','A4','A5','A5','A3','A5','A5','A2','A2','A2','A2','A2','A3','A2','A2','A3','A2','A2','A3','A4','A4','A3','A2','A4','A4','A4','A3','A4','A4','A3','A4','A4','A4','A3','A4','A4','A4','A3','A3','A4','A4','A4',0,0,0,1,0,0,0,1,'Mitarbeiterin Patientenadministration (ambulante Patientenaufnahme im Spital)','A6',,'A16',,'A2','A26',1,
223,'26-10-2021 10:57:54',5,'de','1956033704','26-10-2021 10:48:13','26-10-2021 10:57:54','A5','A4','A5','A5','A4','A5','A5','A4','A4','A4','A3','A3','A4','A3','A3','A2','A2','A2','A3','A4','A4','A4','A3','A4','A3','A5','A3','A4','A5','A5','A3','A4','A3','A4','A5','A5','A5','A4','A2','A3','A4','A5',1,1,1,0,0,0,0,1,'Restaurationsfachfrau','A5',,'A13',,'A3','A25',1,'Zu lange Texte, teilweise etwas schwer verständlich (Unterschied zwischen Datenkörper und Daten?) Wieso muss man das Geschlecht angeben?'
224,,,'de','573782620','26-10-2021 10:53:09','26-10-2021 10:53:09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,'26-10-2021 11:10:13',5,'de','2090874054','26-10-2021 11:01:08','26-10-2021 11:10:13','A5','A4','A4','A4','A4','A3','A5','A4','A4','A4','A3','A4','A4','A3','A3','A4','A4','A4','A3','A4','A4','A6','A3','A4','A4','A4','A2','A4','A4','A4','A4','A5','A5','A4','A3','A4','A4','A4','A2','A3','A3','A3',1,1,1,0,0,0,0,1,'Fachfrau Information und Dokumentation in einer Bibliothek','A7',,'A10',,'A3','A26',1,
226,,,'de','769310418','26-10-2021 11:13:36','26-10-2021 11:13:36',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,2,'de','314530574','26-10-2021 11:57:37','26-10-2021 12:01:10','A4','A5','A5','A5','A5','A5','A5','A4','A4','A3','A1','A2','A2','A3','A2','A4','A2','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,'26-10-2021 14:09:04',5,'de','150097798','26-10-2021 12:21:01','26-10-2021 14:09:04','A5','A5','A5','A4','A5','A5','A5','A4','A4','A3','A2','A2','A2','A2','A1','A3','A2','A1','A4','A4','A5','A3','A3','A4','A5','A4','A4','A5','A5','A2','A3','A5','A4','A2','A2','A5','A5','A2','A4','A5','A5','A3',0,0,1,0,0,0,0,1,'Fachfrau Information und Dokumentation in der Bibliothek','A7',,'A10',,'A4','A25',1,
229,,,'en','561861471','26-10-2021 12:40:08','26-10-2021 12:40:08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,2,'de','1259216320','26-10-2021 12:48:49','26-10-2021 16:28:33','A5','A5','A5','A5','A5','A5','A1','A1','A1','A6','A1','A1','A1','A3','A1','A2','A2','A2','A6','A5','A5','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,3,'de','43086992','26-10-2021 12:52:15','26-10-2021 13:19:08','A5','A5','A3','A4','A4','A3','A5','A4','A4','A4','A4','A4','A4','A5','A3','A4','A4','A4','A4','A3','A5','A4','A4','A5','A5','A4','A3','A4','A3','A4','A5','A5','A5','A4','A4','A5','A4','A4','A5','A5','A5','A4',,,,,,,,,,,,,,,,,
234,'26-10-2021 13:58:19',5,'de','1748486988','26-10-2021 13:53:25','26-10-2021 13:58:19','A5','A5','A3','A5','A5','A4','A5','A3','A3','A4','A4','A2','A4','A4','A4','A4','A3','A3','A4','A2','A3','A3','A4','A4','A4','A3','A3','A3','A4','A4','A4','A3','A4','A4','A4','A3','A4','A3','A2','A4','A3','A3',1,1,1,0,0,0,0,1,'Bibliotheksmitarbeiterin (Fachfrau Information und Dokumentation)','A5',,'A10',,'A4','A26',1,
235,,,'de','414358036','26-10-2021 14:16:43','26-10-2021 14:16:43',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,2,'de','1258590273','26-10-2021 14:23:02','26-10-2021 14:25:23','A4','A3','A4','A5','A4','A4','A5','A3','A3','A3','A4','A3','A4','A3','A3','A4','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,'de','610353832','26-10-2021 14:41:53','26-10-2021 14:41:53',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,'26-10-2021 14:47:58',5,'de','1534190557','26-10-2021 14:42:09','26-10-2021 14:47:58','A5','A5','A5','A5','A5','A5','A5','A4','A4','A4','A4','A4','A4','A4','A3','A5','A3','A3','A4','A4','A5','A4','A4','A4','A5','A4','A4','A4','A5','A4','A4','A5','A4','A4','A4','A4','A5','A4','A5','A5','A5','A4',0,1,0,0,0,0,0,1,'Reinsurance Accountant','A6',,'A10',,'A1',,2,
239,,,'de','634986738','26-10-2021 14:52:04','26-10-2021 14:52:04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,2,'de','1663227095','26-10-2021 15:50:21','26-10-2021 15:55:53','A6','A1','A5','A5','A5','A5','A5','A4','A4','A1','A1','A1','A1','A3','A1','A3','A1','A1','A6','A6',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,'de','556785632','26-10-2021 15:52:14','26-10-2021 15:52:14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,'26-10-2021 16:04:03',5,'de','787220536','26-10-2021 15:57:42','26-10-2021 16:04:03','A5','A5','A3','A4','A4','A5','A5','A4','A4','A3','A4','A3','A2','A3','A2','A3','A3','A3','A5','A5','A5','A2','A5','A5','A5','A4','A3','A5','A5','A3','A5','A5','A5','A3','A5','A5','A5','A3','A5','A5','A5','A4',0,0,1,0,0,0,0,1,'Praktikantin in einer Bibliothek (Information & Dokumentation)','A7',,'A10',,'A1','A23',1,
243,,2,'de','1789684160','26-10-2021 16:05:39','26-10-2021 16:07:50','A4','A3','A4','A4','A4','A6','A5','A4','A3','A2','A2','A2','A2','A3','A2','A3','A1','A1',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,1,'de','761830322','26-10-2021 16:09:02','26-10-2021 16:10:32','A4','A2','A4','A4','A3','A4','A5','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,'26-10-2021 16:22:59',5,'de','1766232485','26-10-2021 16:13:46','26-10-2021 16:22:59','A5','A1','A3','A6','A4','A3','A5','A2','A1','A4','A1','A4','A4','A4','A2','A5','A3','A3','A4','A6','A2','A2','A2','A6','A2','A2','A2','A6','A2','A2','A5','A6','A2','A3','A5','A6','A2','A2','A6','A6','A6','A6',1,1,1,0,0,0,0,2,,,,'A5',,'A3','A25',2,'Sehr komplizierte Fragenstellungen und noch nicht genug Hintergrundinformation (Informationen nicht präzise dargestellt)'
246,'26-10-2021 16:34:17',5,'de','450419168','26-10-2021 16:30:46','26-10-2021 16:34:17','A5','A5','A5','A5','A5','A5','A5','A5','A5','A3','A3','A3','A3','A3','A3','A4','A4','A4','A5','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4',1,0,1,1,0,0,0,1,'Primarlehrperson / Bibliothekmitarbeiterin','A7',,'A10',,'A4','A31',1,
248,,2,'de','564687080','26-10-2021 17:09:06','26-10-2021 17:14:39','A3','A2','A4','A4','A3','A4','A4','A2','A3','A4','A2','A3','A3','A4','A3','A2','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,'26-10-2021 17:31:52',5,'de','543155827','26-10-2021 17:11:34','26-10-2021 17:31:52','A5','A2','A5','A3','A5','A4','A5','A2','A5','A4','A5','A3','A4','A4','A5','A4','A5','A3','A1','A4','A4','A2','A1','A5','A5','A2','A1','A5','A5','A4','A1','A5','A5','A4','A4','A5','A5','A3','A4','A5','A5','A4',1,0,1,0,0,0,0,1,'Bibliothekar in einer Öffentlichen Bibliothek','A7',,'A10',,'A5','A36',2,'Die Definitionen sind sehr theoretisch und trocken. Dazu setzen sie einiges an Fachwissen bzl Wortdefinitionen voraus. Jemand ohne universitäre Ausbildung wird sie nicht verstehen. Beim Geschlecht feht "anderes/nicht-binär/möchte ich nicht sagen".'
250,'26-10-2021 17:25:39',5,'de','2114573088','26-10-2021 17:19:15','26-10-2021 17:25:39','A5','A4','A5','A5','A4','A5','A5','A3','A3','A4','A5','A4','A4','A4','A2','A3','A4','A2','A4','A5','A4','A5','A3','A3','A3','A4','A4','A5','A4','A4','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A5','A4',1,1,1,0,0,0,0,1,'Data Engineer','A3',,'A10',,'A4','A31',2,'bei Geschlechter nächstens Mal mehr als binär zur Auswahl geben ;)'
251,,,'de','1826525635','26-10-2021 17:26:17','26-10-2021 17:26:17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,'26-10-2021 19:44:21',5,'de','1947147955','26-10-2021 17:31:14','26-10-2021 19:44:21','A5','A5','A5','A5','A5','A5','A5','A5','A5','A4','A4','A4','A4','A4','A4','A4','A4','A4','A5','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4','A4','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4',1,1,0,0,0,0,0,1,'Datenmanagerin im öffentlichen Verkehr','A3',,'A15',,'A2','A51',1,'Die Fragen zu den Kompetenzen sind sehr kompakt: da ich z.B. Fragen rund um die Datensicherheit und den Datenschutz relevant für alle finde, werde ich dies angeben, auch wenn mir andere Teile dieses Kompetenzblocks nicht unbedingt für alle relevant erscheinen. Vielleicht könnten die Kompetenzblöcke in je drei bis vier Teilfragen aufgeteilt werden? Auch war mir nicht klar, ob auf einer Skala von 1 bis 5 (1 = gar nicht, 3= neutral, 5 = sehr) die Werte 2 und 4 für "nein" und "ja" oder "weniger" und "mehr" stehen; vielleicht gäbe eine Skala mit 7 Wertpunkten ein feineres Bild (1=gar nicht, 2=nicht, 3=eher nicht, 4=neutral, 5=eher ja, 6=ja, 7=sehr). Dies meine Gedanken zum Fragebogen. Vielen Dank für Ihr Engagement für dieses wichtige Thema!'
253,,2,'de','207055509','26-10-2021 17:40:45','26-10-2021 17:43:01','A4','A3','A4','A4','A4','A3','A4','A2','A2','A4','A3','A4','A3','A3','A3','A3','A2','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,'26-10-2021 18:26:41',5,'de','36294370','26-10-2021 17:46:38','26-10-2021 18:26:41','A5','A5','A4','A5','A4','A5','A5','A4','A4','A3','A3','A3','A4','A4','A3','A4','A3','A3','A4','A5','A5','A4','A3','A4','A5','A3','A3','A4','A5','A3','A4','A5','A5','A4','A3','A4','A5','A3','A3','A5','A4','A3',1,1,0,0,0,0,0,1,'Buchhändlerin In der Telekommunikationsbranche: Sachbearbeiterin, Projektleiterin, Product Owner, Business Process Engineer','A3',,'A10',,'A4','A38',1,'Die Fragen zu den Teilbereichen waren etwas schwierig zu beantworten. Die Beschreibungen der einzelnen Bereiche könnten noch etwas konkreter bzw. trennscharfer sein.'
255,,3,'de','399446382','26-10-2021 17:49:04','26-10-2021 17:52:33','A5','A5','A5','A5','A4','A5','A5','A2','A2','A2','A2','A2','A2','A3','A2','A2','A2','A2','A4','A3','A5','A2','A4','A3','A5','A2','A4','A4','A5','A2','A4','A4','A5','A2','A4','A4','A5','A2','A3','A3','A5','A3',,,,,,,,,,,,,,,,,
